suggestion_1,suggestion_2,suggestion_3,positives,confidence,errors
0,2,9,1,0.3781394516977952,0
0,6,7,1,0.3781394516977952,0
3,5,7,2,0.5431010707819227,1
3,5,6,1,0.5431010707819228,1
0,3,5,1,0.5431010707819228,1
4,7,9,2,0.5126050420168063,2
2,3,4,2,0.7146433655687006,0
0,5,6,1,0.7146433655687006,0
3,6,9,1,0.7146433655687006,0
3,4,7,1,0.7146433655687006,0
0,3,9,1,0.7146433655687006,0
0,3,5,2,0.7171314741035852,0
2,5,6,1,0.7171314741035852,0
2,3,5,0,0.7013916308195314,0
4,5,7,0,0.6469855738705436,0
3,4,6,0,0.5661632199345178,1
3,4,9,1,0.5661632199345178,1
0,7,9,0,0.5890811527794524,0
3,4,9,0,0.5372206025267252,0
2,4,5,2,0.49913982728074163,1
3,4,7,1,0.49913982728074163,1
4,5,7,1,0.49913982728074163,1
4,5,6,0,0.5685651603358209,0
0,2,9,2,0.5071031537764203,0
3,4,9,2,0.7130656646487139,0
2,7,9,1,0.7130656646487138,0
0,3,4,2,0.6922287446697957,0
0,4,7,0,0.6772446099333372,0
2,4,9,1,0.6772446099333372,0
0,2,4,1,0.6772446099333372,0
0,2,3,1,0.6772446099333372,0
0,3,4,2,0.6845328161018756,0
0,3,5,1,0.6845328161018756,0
0,2,3,1,0.6845328161018756,0
2,3,4,2,0.7784646355083489,0
0,3,4,1,0.7784646355083489,0
1,3,4,1,0.7784646355083489,0
0,1,3,2,0.7879533979196774,0
2,3,9,2,0.8838133026061786,0
0,2,3,2,0.9204377262487146,0
0,3,9,1,0.9204377262487146,0
2,3,4,2,0.945976847565707,0
0,2,3,2,0.9634616983516163,0
2,3,6,1,0.5,3
4,5,7,1,0.5,3
2,5,9,2,0.6666666666666665,2
2,5,9,1,0.6666666666666665,2
1,4,9,2,0.6499999999999942,2
1,3,4,1,0.6499999999999942,2
1,2,5,2,0.7564102564102516,1
0,6,8,0,0.756410256410258,2
1,2,7,2,0.7563291139240514,1
2,3,7,0,0.7522935779816516,2
1,4,9,1,0.7522935779816518,2
1,4,5,1,0.7522935779816518,2
1,6,7,0,0.7664461595001841,1
0,1,4,2,0.756566796634517,0
1,4,9,2,0.8216189493594703,1
3,4,5,1,0.8216189493594703,1
1,4,9,2,0.8710560801048359,1
0,5,8,1,0.8710560801048359,1
2,4,5,0,0.6957262330144336,1
0,3,5,2,0.6806640771457281,2
4,5,7,1,0.6806640771457281,2
0,6,9,0,0.7157825268347596,2
1,4,5,2,0.7904161080449746,2
1,2,9,1,0.7904161080449746,2
1,4,7,1,0.7904161080449746,2
4,5,9,1,0.7904161080449746,2
0,1,7,0,0.7974037791762802,2
3,4,9,1,0.7974037791762801,2
1,2,8,2,0.7445275848371964,2
1,3,4,1,0.7445275848371964,2
1,2,7,2,0.688357676701189,2
0,4,8,1,0.688357676701189,2
4,5,8,1,0.688357676701189,2
1,3,8,2,0.7051869310624631,1
2,4,5,0,0.7147692978132812,1
2,4,9,0,0.7485620236263224,2
3,5,9,0,0.6413314473594941,2
1,5,8,1,0.641331447359494,2
1,3,7,0,0.6490353132476108,2
2,8,9,1,0.6490353132476108,2
5,8,9,1,0.6490353132476108,2
2,4,9,1,0.6490353132476108,2
1,3,4,2,0.6415029569614882,1
0,1,8,1,0.6415029569614883,1
1,3,4,1,0.6415029569614883,1
0,1,2,2,0.582763286416975,1
2,3,9,0,0.6739787686200938,1
0,1,8,1,0.6739787686200938,1
1,5,9,0,0.6079011126529156,1
1,4,8,1,0.6079011126529156,1
1,2,3,2,0.7173516447405693,0
0,2,4,2,0.8173297918419071,0
2,4,8,2,0.8696357034470769,0
3,4,8,2,0.8589518909559992,0
2,4,6,2,0.9208476414669844,0
0,2,4,2,0.9507627540964096,0
0,4,8,1,0.5,3
4,5,8,0,0.5000000000000001,1
4,6,9,1,0.5000000000000001,1
1,2,9,1,0.5000000000000001,1
2,8,9,2,0.5000000000000001,2
1,8,9,0,0.5000000000000002,2
2,7,9,0,0.49999999999999695,0
0,6,8,1,0.499999999999997,1
0,2,3,2,0.6545454545454523,0
3,4,8,1,0.6545454545454523,0
1,2,3,1,0.6545454545454523,0
1,6,9,1,0.6545454545454523,0
3,5,6,1,0.6545454545454523,0
2,3,6,1,0.6545454545454523,0
0,2,4,1,0.6545454545454523,0
0,2,6,2,0.6303317535545031,1
0,3,8,2,0.7564102564102549,0
0,1,6,1,0.7564102564102549,0
0,2,3,2,0.8218454697053919,0
0,3,8,0,0.6682791983413959,0
1,2,6,2,0.7414883268482488,1
4,5,9,1,0.7414883268482488,1
0,3,9,2,0.7762900976290101,0
0,6,9,1,0.7762900976290101,0
5,6,7,0,0.7719345596478839,0
2,3,4,2,0.8499327886985805,0
2,3,9,1,0.8499327886985805,0
0,2,5,0,0.7149371800837596,0
0,3,8,1,0.7149371800837596,0
2,3,6,1,0.7149371800837596,0
2,3,6,2,0.7421937382681362,1
0,2,6,1,0.7421937382681362,1
1,2,4,1,0.7421937382681362,1
0,2,6,2,0.8154740797286135,1
2,3,6,1,0.8154740797286135,1
1,2,3,1,0.8154740797286135,1
2,3,4,1,0.8154740797286135,1
1,4,9,2,0.8110430354323266,1
3,4,6,1,0.8110430354323264,1
0,2,4,2,0.8571908319172777,0
1,2,7,0,0.8533975628434174,0
0,4,9,1,0.8533975628434173,0
0,2,4,1,0.8533975628434173,0
0,3,6,2,0.8933676063499236,0
1,2,6,2,0.9161627750309276,1
1,3,9,1,0.9161627750309276,1
1,3,4,2,0.9110331128447684,1
0,4,6,1,0.9110331128447685,1
4,6,9,1,0.9110331128447685,1
1,6,9,1,0.9110331128447685,1
3,4,6,0,0.8300163771596754,0
0,1,2,2,0.8319392174167775,0
1,3,9,2,0.9015449619624155,0
2,3,9,2,0.9352723215358751,0
1,2,9,0,0.9440228848870307,0
1,4,6,1,0.9440228848870308,0
0,1,2,1,0.9440228848870308,0
0,3,4,2,0.9529023125611267,0
2,6,8,1,0.5,3
4,5,6,1,0.5,3
2,6,9,1,0.5,3
1,2,8,1,0.5,3
0,7,9,0,0.5000000000000021,3
5,6,8,0,0.4999999999999948,0
3,7,8,0,0.4999999999999961,0
1,6,8,1,0.4999999999999961,0
1,2,4,1,0.4999999999999961,0
0,6,9,1,0.4999999999999961,0
2,3,5,0,0.36016949152542477,1
0,6,7,1,0.36016949152542477,1
1,4,9,1,0.36016949152542477,1
2,3,8,1,0.36016949152542477,1
1,4,6,2,0.529595015576325,1
0,6,9,1,0.5295950155763252,1
1,4,6,2,0.6280788177339901,1
1,6,7,2,0.7343511450381681,1
2,4,6,1,0.7343511450381681,1
1,4,8,0,0.5815320041972721,1
0,4,9,2,0.7400944191535992,1
0,4,6,1,0.7400944191535992,1
6,7,9,0,0.6878866672644126,1
0,1,9,2,0.6816802255625592,0
0,1,9,1,0.6816802255625592,0
0,1,4,2,0.7586367699063461,0
0,5,7,1,0.7586367699063461,0
1,3,4,1,0.7586367699063461,0
0,1,6,0,0.493698347107438,1
2,4,9,1,0.4936983471074381,1
0,1,5,1,0.4936983471074381,1
0,4,6,2,0.5880757136691537,0
1,2,4,1,0.5880757136691537,0
0,4,9,1,0.5880757136691537,0
1,7,9,1,0.5880757136691537,0
0,2,4,2,0.7095737704918033,0
0,1,9,0,0.6144009980117731,0
0,3,4,2,0.5708658889007814,0
0,4,6,2,0.6304502944562315,1
0,2,6,1,0.6304502944562315,1
0,4,5,2,0.6106657659329178,1
0,2,5,1,0.6106657659329178,1
1,4,7,1,0.6106657659329178,1
1,2,6,2,0.6462436365506249,1
3,5,6,0,0.6449261603753421,0
2,6,9,0,0.6954134777816235,0
4,5,6,2,0.5907217816185755,0
4,6,7,1,0.5907217816185754,0
0,1,4,2,0.6708332883139487,0
1,2,5,1,0.6708332883139487,0
0,4,7,2,0.6622767838850052,0
1,4,5,1,0.662276783885005,0
1,4,6,2,0.6732318043092752,0
0,1,3,1,0.6732318043092752,0
0,2,6,2,0.6214028849909593,0
4,5,6,1,0.6214028849909592,0
0,4,9,2,0.6133176046103674,0
0,1,5,1,0.6133176046103676,0
0,1,4,1,0.6133176046103676,0
0,4,5,1,0.6133176046103676,0
0,5,6,1,0.6133176046103676,0
1,4,5,0,0.7104170759285036,1
0,3,4,1,0.7104170759285036,1
0,2,6,0,0.5309073427840338,0
0,1,7,0,0.7165896945257726,1
0,4,8,1,0.7165896945257726,1
0,2,4,2,0.6591487990895283,1
0,2,4,2,0.5901365959554186,1
1,3,4,1,0.5901365959554188,1
0,3,7,2,0.5924789400617183,1
0,2,4,1,0.5924789400617183,1
1,3,5,2,0.6670164848823933,0
0,1,6,1,0.6670164848823932,0
0,2,4,2,0.7228355465516452,0
0,1,2,2,0.8684117055021275,0
1,3,5,2,0.9126892973707582,0
0,3,5,1,0.9126892973707583,0
2,3,4,1,0.9126892973707583,0
0,1,3,2,0.9428301930269328,0
1,2,4,1,0.9428301930269328,0
1,3,4,1,0.9428301930269328,0
1,2,4,2,0.9760004052240951,0
7,8,9,1,0.5,3
3,5,7,0,0.5,1
0,3,7,1,0.5,1
3,7,8,2,0.5000000000000002,1
2,6,8,1,0.5000000000000002,1
0,3,7,2,0.6190476190476142,1
2,5,9,2,0.6730769230769196,2
2,3,7,2,0.664102564102563,2
0,1,9,1,0.664102564102563,2
2,3,4,2,0.6744186046511638,1
1,2,8,1,0.6744186046511638,1
0,4,6,1,0.6744186046511638,1
2,3,4,1,0.6744186046511638,1
1,6,8,1,0.6744186046511638,1
2,4,6,1,0.6744186046511638,1
2,3,9,1,0.6744186046511638,1
0,3,6,2,0.7588294651866797,0
1,2,3,2,0.7522431583669807,0
4,6,8,1,0.7522431583669807,0
0,1,5,1,0.7522431583669807,0
1,8,9,0,0.7505352949302397,0
0,2,3,1,0.7505352949302397,0
3,7,9,2,0.7399173663867791,0
2,6,9,0,0.756149130356251,0
1,7,8,1,0.756149130356251,0
0,5,6,0,0.7404131985731278,1
1,2,4,2,0.7442143491867249,1
3,4,8,1,0.7442143491867249,1
2,4,9,1,0.7442143491867249,1
0,4,9,0,0.7530687336007481,1
1,6,7,0,0.6096729577556819,1
2,4,6,1,0.6096729577556819,1
2,4,8,0,0.6172107262191144,1
0,2,7,1,0.6172107262191144,1
2,3,7,0,0.5141228815677652,0
0,6,8,1,0.5141228815677652,0
0,8,9,1,0.5141228815677652,0
1,2,3,1,0.5141228815677652,0
0,1,5,1,0.5141228815677652,0
0,3,9,1,0.5141228815677652,0
2,3,4,2,0.49922233485255335,0
2,5,8,0,0.514347869079403,0
1,4,6,0,0.5154906027428094,0
3,6,9,2,0.49465253885339167,1
3,4,7,0,0.5258509060657579,0
1,3,9,1,0.5258509060657579,0
2,3,8,2,0.5356256309757113,0
1,2,3,2,0.5421466906283199,0
0,2,3,1,0.5421466906283199,0
0,3,4,2,0.6714786356177371,0
1,2,3,2,0.6778867593024774,0
2,3,9,1,0.6778867593024774,0
1,2,3,2,0.6826227175287182,0
0,3,8,0,0.6725702170740578,0
0,2,3,2,0.6753977144011678,0
2,3,5,0,0.6762000022843979,0
0,6,9,1,0.6762000022843979,0
0,2,3,2,0.696299238949327,0
1,3,4,2,0.782138325064133,0
0,1,3,1,0.7821383250641332,0
1,3,6,1,0.7821383250641332,0
1,3,6,1,0.7821383250641332,0
1,2,9,2,0.8609879519492205,0
0,2,4,2,0.8553260816233718,0
1,2,3,1,0.8553260816233719,0
1,2,9,2,0.9064591955431447,0
1,3,4,1,0.9064591955431447,0
0,1,9,1,0.9064591955431447,0
0,1,3,1,0.9064591955431447,0
1,2,4,1,0.9064591955431447,0
1,2,9,1,0.9064591955431447,0
1,3,9,1,0.9064591955431447,0
0,3,9,0,0.9040264462075603,0
2,4,9,2,0.8838307715038924,0
1,2,3,2,0.9193876413911969,0
2,3,4,2,0.9142477801614609,0
2,3,9,1,0.9142477801614609,0
1,3,4,1,0.9142477801614609,0
1,2,3,2,0.9411332947451917,0
2,6,9,1,0.9411332947451917,0
1,3,9,1,0.9411332947451917,0
1,3,8,1,0.9411332947451917,0
2,3,4,1,0.9411332947451917,0
1,2,3,1,0.9411332947451917,0
0,2,3,1,0.9411332947451917,0
2,3,4,2,0.9380891762940942,0
3,4,6,0,0.9481791393994425,0
1,3,4,1,0.9481791393994425,0
1,2,3,1,0.9481791393994425,0
0,1,4,1,0.9481791393994425,0
0,1,4,1,0.9481791393994425,0
0,1,4,1,0.9481791393994425,0
1,3,9,1,0.9481791393994425,0
0,2,4,1,0.9481791393994425,0
1,2,3,1,0.9481791393994425,0
0,1,2,1,0.9481791393994425,0
0,2,4,1,0.9481791393994425,0
1,2,4,2,0.9641985424842903,0
1,3,4,1,0.5,3
0,3,5,2,0.6666666666666643,1
3,4,7,2,0.649999999999995,0
1,4,6,2,0.6515151515151483,1
1,3,7,1,0.6515151515151483,1
3,6,8,1,0.6515151515151483,1
2,4,7,1,0.6515151515151483,1
2,4,5,1,0.6515151515151483,1
4,7,8,1,0.6515151515151483,1
1,6,7,1,0.6515151515151483,1
2,3,5,2,0.7578125000000021,1
0,7,9,1,0.7578125000000021,1
1,3,8,1,0.7578125000000021,1
3,4,6,0,0.7083333333333326,1
0,5,9,1,0.7083333333333325,1
7,8,9,1,0.7083333333333325,1
2,5,9,1,0.7083333333333325,1
5,6,9,0,0.6533742331288341,1
0,2,8,1,0.6533742331288341,1
1,2,5,1,0.6533742331288341,1
1,3,7,2,0.7495238095238101,1
0,1,6,2,0.7840596496308099,0
2,4,8,1,0.7840596496308098,0
0,1,4,2,0.8062121064747262,0
1,5,8,1,0.8062121064747262,0
2,5,7,2,0.8407368675086475,1
3,4,8,0,0.8627751368643971,1
2,5,7,1,0.8627751368643972,1
0,1,6,2,0.8653392409117597,1
0,3,7,0,0.794852311514757,1
2,4,7,1,0.794852311514757,1
0,4,5,1,0.794852311514757,1
1,3,9,0,0.8219061368423546,1
1,2,7,1,0.8219061368423546,1
0,4,8,0,0.7882602109891291,1
0,1,6,2,0.7941388288737469,1
0,6,7,0,0.7855784432784183,1
0,5,7,1,0.7855784432784183,1
0,3,5,1,0.7855784432784183,1
1,2,4,2,0.8476025619992432,1
1,2,5,1,0.8476025619992432,1
1,2,3,1,0.8476025619992432,1
2,5,6,1,0.8476025619992432,1
1,2,4,1,0.8476025619992432,1
2,3,7,1,0.8476025619992432,1
0,2,8,0,0.7688293503287698,1
0,5,6,1,0.7688293503287698,1
0,5,7,0,0.7876440914070353,1
2,5,7,1,0.7876440914070353,1
0,3,5,2,0.7875582609207064,1
5,6,7,0,0.727566098860905,1
1,2,5,0,0.629285988038896,0
4,5,7,0,0.7195607950785519,0
0,1,6,1,0.7195607950785519,0
0,3,4,2,0.7794262794262793,0
0,2,3,1,0.7794262794262793,0
0,1,4,1,0.7794262794262793,0
0,1,7,1,0.7794262794262793,0
0,1,3,2,0.8307505682359224,0
0,3,7,2,0.8796221130337772,0
0,1,6,1,0.8796221130337771,0
1,5,6,0,0.8881759853345552,0
0,2,4,2,0.9163420068270548,0
1,2,4,2,0.9365965375996322,0
0,1,4,2,0.9397509600808649,0
3,4,5,1,0.9397509600808649,0
0,1,9,1,0.9397509600808649,0
0,1,2,1,0.9397509600808649,0
3,4,9,2,0.9360457523494052,0
2,3,4,2,0.9500434704762781,0
3,6,9,0,0.5,2
2,3,5,1,0.5,2
0,2,7,1,0.5,2
0,4,5,2,0.6666666666666609,1
2,4,7,2,0.6499999999999967,2
1,2,4,2,0.6410256410256425,1
0,4,9,1,0.6410256410256425,1
2,4,9,1,0.6410256410256425,1
1,5,6,1,0.6410256410256425,1
2,7,8,0,0.6379310344827568,1
1,4,5,1,0.6379310344827568,1
0,4,5,2,0.7301587301587308,1
0,4,7,0,0.6695652173913049,1
0,3,5,1,0.6695652173913051,1
1,3,9,0,0.6787542662116043,1
2,4,8,2,0.7539628365566933,1
0,2,5,0,0.5672352241174141,1
2,4,8,1,0.5672352241174141,1
1,4,8,0,0.5843188786684193,1
4,6,7,2,0.5983831384437707,1
3,4,5,1,0.5983831384437707,1
4,6,9,1,0.5983831384437707,1
1,2,8,1,0.5983831384437707,1
1,3,5,2,0.5835544353055631,1
1,2,9,1,0.5835544353055631,1
3,6,7,0,0.5886718063333413,1
1,6,7,1,0.5886718063333413,1
2,4,5,1,0.5886718063333413,1
0,4,7,0,0.6306194469168189,1
4,5,8,1,0.6306194469168189,1
3,4,5,1,0.6306194469168189,1
1,3,4,2,0.6269556729767523,1
4,5,7,1,0.6269556729767523,1
2,3,5,0,0.6412212558591402,1
1,3,6,1,0.6412212558591402,1
0,1,9,0,0.5250616059770069,1
4,7,8,1,0.5250616059770068,1
2,4,7,1,0.5250616059770068,1
1,5,6,1,0.5250616059770068,1
4,5,6,1,0.5250616059770068,1
4,5,6,1,0.5250616059770068,1
1,4,6,2,0.6577030227478817,1
2,3,4,1,0.6577030227478818,1
2,4,9,1,0.6577030227478818,1
4,5,6,2,0.6461090934127404,2
2,4,6,2,0.7598205436767838,2
4,5,6,1,0.7598205436767838,2
2,6,9,0,0.6494982849938645,2
2,5,8,0,0.6980537633092142,1
1,2,4,2,0.701548298435243,1
1,5,6,0,0.48588375084697455,1
1,4,5,0,0.5076996648630723,0
4,5,6,1,0.5076996648630723,0
2,8,9,2,0.4748982989504165,0
1,2,4,1,0.4748982989504165,0
1,2,4,2,0.6066985239884635,0
1,3,4,1,0.6066985239884635,0
1,2,3,1,0.6066985239884635,0
1,2,4,2,0.7128487072251405,0
1,2,4,1,0.7128487072251405,0
0,7,9,1,0.7128487072251405,0
1,2,5,1,0.7128487072251405,0
2,3,4,1,0.7128487072251405,0
3,4,6,2,0.6668157317698488,0
1,6,7,0,0.5277236588468757,0
2,4,6,1,0.5277236588468757,0
1,2,3,1,0.5277236588468757,0
0,1,2,1,0.5277236588468757,0
1,2,6,2,0.6572810152463816,0
1,4,6,0,0.5637577362773979,0
1,3,4,1,0.5637577362773979,0
3,5,6,0,0.5519683433280302,0
0,2,4,2,0.552411144487229,0
0,1,4,1,0.552411144487229,0
3,4,8,1,0.552411144487229,0
0,2,4,2,0.5525891478131,0
2,4,7,0,0.5476023174725236,0
1,2,4,2,0.6454894911701169,0
2,4,6,2,0.6115435413450425,0
1,2,6,0,0.5355901147945666,0
1,2,3,2,0.597371172774959,0
2,3,4,2,0.6900031619764014,0
1,3,4,2,0.7371233938577751,0
2,3,4,1,0.7371233938577751,0
1,2,4,2,0.7009903006143855,0
0,3,4,2,0.8104606660544569,0
1,2,4,1,0.8104606660544569,0
1,2,4,2,0.7858920830680965,0
0,2,3,1,0.7858920830680965,0
3,4,6,2,0.8839290523175644,0
2,3,4,1,0.8839290523175644,0
1,4,6,0,0.9039642593451946,0
0,1,4,1,0.9039642593451946,0
1,2,4,1,0.9039642593451946,0
1,2,3,2,0.9230922203845918,0
2,3,4,1,0.9230922203845918,0
4,6,8,1,0.9230922203845918,0
0,2,4,1,0.9230922203845918,0
2,3,4,2,0.9473806575764048,0
1,3,4,2,0.9593413243460412,0
6,7,8,0,0.5,1
0,2,8,1,0.49999999999999994,2
0,1,4,1,0.49999999999999994,2
3,5,8,0,0.4999999999999964,1
0,1,8,0,0.4999999999999963,1
2,3,9,0,0.36016949152542466,1
0,1,2,1,0.36016949152542466,1
2,4,9,0,0.3603286384976531,2
1,5,6,2,0.5741935483870949,2
1,3,7,0,0.43659104130308307,2
1,5,9,2,0.5309903435885912,2
5,6,9,0,0.3620410597154779,1
1,4,5,1,0.3620410597154779,1
1,8,9,0,0.3695597059072084,1
4,5,6,1,0.3695597059072084,1
1,5,6,1,0.3695597059072084,1
5,6,7,1,0.3695597059072084,1
0,1,5,2,0.48436134669750697,1
1,7,9,1,0.4843613466975071,1
1,5,8,1,0.4843613466975071,1
1,4,6,2,0.5449750453720508,1
5,6,8,1,0.5449750453720508,1
2,5,6,0,0.5639978519600864,1
1,4,5,2,0.6795106225395136,1
2,5,6,2,0.6628230873874454,1
1,4,9,1,0.6628230873874454,1
5,6,7,1,0.6628230873874454,1
1,4,5,1,0.6628230873874454,1
4,5,6,1,0.6628230873874454,1
0,4,6,1,0.6628230873874454,1
1,2,8,1,0.6628230873874454,1
5,6,9,0,0.6707489091316553,1
4,5,9,1,0.6707489091316554,1
0,4,5,1,0.6707489091316554,1
0,1,4,1,0.6707489091316554,1
2,3,5,1,0.6707489091316554,1
2,4,6,2,0.7150664533400921,1
1,6,7,1,0.7150664533400922,1
2,4,5,0,0.6660741889279145,1
4,5,7,0,0.5643816107550739,1
2,5,7,1,0.564381610755074,1
1,4,6,1,0.564381610755074,1
2,4,6,2,0.6739637348100767,1
1,6,9,1,0.6739637348100767,1
2,5,7,2,0.5703317301968337,1
0,1,4,2,0.6690817379993156,1
2,4,6,1,0.6690817379993156,1
1,4,6,0,0.6128570760861389,0
0,2,4,1,0.6128570760861389,0
1,2,7,1,0.6128570760861389,0
0,1,2,1,0.6128570760861389,0
0,1,2,2,0.7162161902695563,0
0,1,2,2,0.7905668200658054,0
0,2,6,0,0.6283810139080194,0
1,3,5,1,0.6283810139080194,0
0,1,5,1,0.6283810139080194,0
0,2,4,2,0.7479337942593756,0
0,1,4,2,0.7651857686560022,0
0,1,4,1,0.7651857686560022,0
1,2,4,2,0.8154877872454095,0
1,2,4,1,0.8154877872454095,0
2,5,7,0,0.8050410727659625,0
1,3,4,1,0.8050410727659625,0
2,4,5,0,0.7958053418101941,0
1,4,5,1,0.7958053418101942,0
0,2,4,2,0.8428671724399159,0
1,2,4,2,0.8593809258202154,0
0,2,4,1,0.8593809258202154,0
0,1,7,1,0.8593809258202154,0
0,2,4,2,0.899602897115902,0
0,1,2,1,0.899602897115902,0
0,2,4,2,0.9287503991158931,0
0,1,2,1,0.9287503991158931,0
0,1,4,2,0.9446606154678776,0
0,2,3,2,0.9648780093110169,0
4,8,9,0,0.4999999999999999,0
2,3,9,1,0.4999999999999999,0
0,2,6,1,0.4999999999999999,0
1,4,6,1,0.4999999999999999,0
1,2,8,1,0.4999999999999999,0
1,2,4,2,0.49999999999999944,0
0,1,3,1,0.49999999999999956,0
0,1,3,1,0.49999999999999956,0
2,6,7,1,0.49999999999999956,0
1,4,9,2,0.6250000000000002,0
0,3,5,2,0.6666666666666647,1
0,1,6,0,0.6632653061224489,1
2,4,9,1,0.6632653061224489,1
2,8,9,2,0.6935483870967729,1
3,7,8,2,0.6698412698412692,1
4,6,7,1,0.6698412698412693,1
1,2,4,2,0.7359813084112139,0
5,8,9,0,0.7346760070052538,0
5,8,9,1,0.7346760070052538,0
4,8,9,0,0.7553129264963929,0
3,6,7,1,0.7553129264963929,0
0,1,4,1,0.7553129264963929,0
1,4,6,2,0.815235878614269,0
0,2,8,0,0.8317544121090844,0
2,6,9,1,0.8317544121090845,0
2,6,8,0,0.8176496215215378,0
2,3,5,0,0.7629075713421671,0
0,6,7,2,0.7669167497867788,1
1,3,5,1,0.7669167497867788,1
0,1,4,1,0.7669167497867788,1
0,4,7,2,0.7963359782020826,1
3,4,7,2,0.789074121428591,1
0,1,7,2,0.8529087356990264,1
0,4,7,0,0.8581248657410117,1
3,4,5,1,0.8581248657410117,1
2,3,5,2,0.8707820264807068,1
1,3,4,2,0.9066236862614887,1
1,7,9,0,0.8614493952238187,0
3,6,8,0,0.8604512767397595,0
4,6,7,0,0.8484538839504894,0
0,2,3,2,0.8903696515535429,0
1,2,3,2,0.9245010139543169,0
0,3,6,1,0.9245010139543169,0
0,3,4,2,0.9130755778273045,0
1,2,3,2,0.9402791630007001,0
2,3,4,2,0.947115162697906,0
0,1,3,1,0.947115162697906,0
1,2,6,2,0.9694990952309257,0
2,3,4,2,0.6666666666666663,0
5,7,8,0,0.6666666666666601,0
3,4,7,1,0.6666666666666601,0
3,5,9,1,0.6666666666666601,0
3,4,6,2,0.6363636363636321,0
2,4,8,0,0.6445783132530098,1
1,4,7,1,0.6445783132530098,1
2,6,9,1,0.6445783132530098,1
0,6,7,0,0.4999999999999989,1
0,4,5,1,0.4999999999999989,1
3,6,8,0,0.4999999999999997,0
1,2,3,1,0.4999999999999997,0
3,5,9,1,0.4999999999999997,0
1,3,9,2,0.644902634593355,1
3,4,9,2,0.7450167578056089,1
0,3,4,1,0.7450167578056089,1
2,3,5,1,0.7450167578056089,1
3,5,8,2,0.7345431455116628,1
1,3,4,1,0.7345431455116628,1
4,6,7,0,0.6379032258064512,1
1,4,9,1,0.6379032258064512,1
0,3,5,0,0.6384793814432986,1
1,4,9,1,0.6384793814432986,1
3,4,6,1,0.6384793814432986,1
4,5,7,1,0.6384793814432986,1
4,5,9,1,0.6384793814432986,1
0,1,5,2,0.7333139872315729,1
1,3,5,1,0.7333139872315729,1
2,4,6,1,0.7333139872315729,1
3,4,9,1,0.7333139872315729,1
1,2,5,1,0.7333139872315729,1
2,5,9,2,0.8095653675875676,1
1,4,5,1,0.8095653675875676,1
2,5,9,1,0.8095653675875676,1
1,3,8,1,0.8095653675875676,1
2,6,9,0,0.7736878860405042,1
0,3,4,2,0.7834737719338862,0
3,4,5,1,0.7834737719338862,0
2,5,9,1,0.7834737719338862,0
0,2,3,2,0.7598001592933172,1
3,4,5,2,0.7928962391085682,0
3,5,9,1,0.7928962391085682,0
0,4,5,1,0.7928962391085682,0
0,3,4,1,0.7928962391085682,0
1,2,3,1,0.7928962391085682,0
1,3,5,1,0.7928962391085682,0
0,1,4,2,0.8740954842219806,0
1,3,9,1,0.8740954842219806,0
1,4,5,1,0.8740954842219806,0
0,2,9,0,0.8892030191277498,0
1,2,3,1,0.8892030191277498,0
0,1,3,2,0.9208625758322433,0
1,4,5,1,0.9208625758322435,0
3,6,7,1,0.9208625758322435,0
0,1,3,1,0.9208625758322435,0
3,5,9,2,0.9222809535054098,0
3,4,5,1,0.9222809535054098,0
3,7,9,1,0.9222809535054098,0
0,5,9,1,0.9222809535054098,0
3,4,8,1,0.9222809535054098,0
0,1,7,2,0.9161275882587357,0
4,5,9,1,0.9161275882587357,0
1,3,9,1,0.9161275882587357,0
1,4,9,1,0.9161275882587357,0
1,4,5,2,0.9474753999120923,0
1,3,9,2,0.9468543760470427,0
1,5,7,1,0.9468543760470427,0
3,7,9,1,0.9468543760470427,0
1,3,4,2,0.9636213733686794,0
1,3,5,1,0.5,3
4,6,7,1,0.5,3
4,5,6,1,0.5,3
4,5,9,1,0.5,3
0,2,7,0,0.5000000000000026,3
3,5,7,1,0.5000000000000026,3
5,6,9,1,0.5000000000000026,3
1,4,5,1,0.5000000000000026,3
1,5,9,1,0.5000000000000026,3
0,6,8,2,0.5000000000000001,3
3,6,8,0,0.5277777777777775,2
1,6,9,1,0.5277777777777775,2
0,2,5,1,0.5277777777777775,2
1,3,6,1,0.5277777777777775,2
2,6,8,0,0.49999999999999684,2
0,7,9,0,0.49999999999999784,1
4,5,8,2,0.62146892655367,2
4,6,8,0,0.519027484143762,2
0,2,5,2,0.5107407407407403,1
0,1,5,1,0.5107407407407402,1
0,1,2,1,0.5107407407407402,1
0,5,9,1,0.5107407407407402,1
0,1,5,2,0.6221277365659483,1
2,5,6,2,0.6208450704225349,1
0,5,6,1,0.6208450704225349,1
1,4,8,1,0.6208450704225349,1
1,6,9,1,0.6208450704225349,1
4,5,6,1,0.6208450704225349,1
1,5,6,0,0.5062515027650877,1
1,8,9,0,0.5263704227218516,1
0,4,5,2,0.6323105691987715,1
3,4,9,1,0.6323105691987715,1
0,5,9,0,0.64116320185332,1
0,4,5,2,0.7305550565834381,1
0,2,4,2,0.8288012831758603,1
0,1,5,2,0.8217933628658791,1
0,1,3,2,0.8226211961567753,1
0,2,5,2,0.8160750705965535,1
0,1,5,1,0.8160750705965535,1
1,3,5,0,0.818187530702191,1
0,2,4,1,0.818187530702191,1
2,4,6,2,0.8908515905317492,1
0,2,6,2,0.8758154249878064,1
